,_id,token,contexts,context_count,remarks
185,62f0e7ca7b1fd5ee07267b6b,visit,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['visit', 'visited', 'visiting', 'visits'], 'sentence_usage': ['a bishop {wi}visiting{/wi} his parishes', '{wi}visited{/wi} his people with distempers', '{wi}visited{/wi} his wrath upon them', '{wi}visited{/wi} the sins of the fathers upon the children', 'was {wi}visited{/wi} by a strange notion'], 'sense': ['{bc}to pay a call on as an act of friendship or courtesy', '{bc}to reside with temporarily as a guest', '{bc}to go to see or stay at (a place) for a particular purpose (such as business or sightseeing)', '{bc}to go or come officially to inspect or oversee ', '{bc}to go to see in order to comfort or help', '{bc}{sx|afflict||} ', '{bc}{sx|inflict||}, {sx|impose||} ', '{bc}{sx|avenge||} ', '{bc}to present itself to or come over momentarily ', '{bc}{sx|comfort||} '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['visit', 'visits'], 'sentence_usage': [], 'sense': ['{bc}a short stay {bc}{sx|call||}', '{bc}a brief residence as a guest', '{bc}an extended stay {bc}{sx|sojourn||}', '{bc}a journey to and stay or short sojourn at a place', '{bc}an official or professional call or tour {bc}{sx|visitation||}', '{bc}the act of a naval officer in boarding a merchant ship on the high seas in exercise of the right of search'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 3, 'language': 'en', 'pos_tag': 'phrasal verb', 'offensive': False, 'stems': ['visit on', 'visit on/upon', 'visit upon', 'visited on/upon', 'visiting on/upon', 'visits on/upon'], 'sentence_usage': ['The Lord {it}visited{/it} a plague {it}upon{/it} the city.'], 'sense': ['{bc}to punish (someone) with (something) '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 4, 'language': 'en', 'pos_tag': 'phrasal verb', 'offensive': False, 'stems': ['visit with', 'visited with', 'visiting with', 'visits with'], 'sentence_usage': ['I had a chance to {it}visit with{/it} her for a few minutes after the meeting.'], 'sense': ['{bc}to spend time talking informally with (someone) '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 5, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['conjugal visit'], 'sentence_usage': ['The prisoner is allowed {it}conjugal visits{/it} from his wife.'], 'sense': ['{bc}a visit (to a prisoner from a husband or wife) in which a married couple is able to have sexual relations '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 6, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['home visit'], 'sentence_usage': [], 'sense': [""{bc}a visit by a doctor to someone's house""], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 7, 'language': 'en', 'pos_tag': 'idiom', 'offensive': False, 'stems': ['pay a visit to'], 'sentence_usage': ['He {it}paid a visit to{/it} his parents.'], 'sense': ['{bc}to go somewhere to spend time with (someone, such as a friend or relative) {bc}to visit '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 8, 'language': 'en', 'pos_tag': 'idiom', 'offensive': False, 'stems': ['pay (someone) a visit', 'pay a visit', 'pay someone a visit'], 'sentence_usage': ['She {it}paid{/it} me {it}a visit{/it} while I was in the hospital.'], 'sense': ['{bc}to go somewhere to visit (someone) '], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",8,testing/debugging stage - wyxl
186,62f0e7ca7b1fd5ee07267b6c,dangle,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['dangle', 'dangled', 'dangler', 'danglers', 'dangles', 'dangling'], 'sentence_usage': ['a {it}dangling{/it} participle', 'a {it}dangling{/it} modifier'], 'sense': ['{bc}to hang loosely and usually so as to be able to swing freely', '{bc}to be a hanger-on or a dependent', '{bc}to occur in a sentence without having a normally expected syntactic relation to the rest of the sentence (such as {it}climbing{/it} in ""Climbing the mountain the cabin came into view"") '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['dangle', 'dangles'], 'sentence_usage': [], 'sense': ['{bc}the action of {a_link|dangling}', '{bc}something that {a_link|dangles}'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",2,testing/debugging stage - wyxl
187,62f0e7ca7b1fd5ee07267b6d,quieten,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['quieten', 'quietened', 'quietening', 'quietens'], 'sentence_usage': [], 'sense': ['{bc}{sx|quiet||}'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'phrasal verb', 'offensive': False, 'stems': ['quieten down', 'quietened down', 'quietening down', 'quietens down'], 'sentence_usage': ['The children started to {it}quieten down{/it} after dinner.'], 'sense': ['{bc}to become quiet or quieter '], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",2,testing/debugging stage - wyxl
188,62f0e7ca7b1fd5ee07267b6e,surname,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['surname', 'surnamed', 'surnames', 'surnaming'], 'sentence_usage': [], 'sense': ['{bc}to give a surname to'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
189,62f0e7ca7b1fd5ee07267b6f,Kingstong,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'geographical name', 'offensive': False, 'stems': ['Kingston', 'Kingston upon Thames'], 'sentence_usage': [], 'sense': ['city on the Hudson River in southeastern New York {it}population{/it} 23,893', 'city in southeastern Ontario, Canada, on Lake Ontario near the head of the Saint Lawrence River {it}population{/it} 123,363 ', '{d_link|royal|royal:1} borough of southwestern Greater London, England {it}population{/it} 160,000 ', 'city and port on ', ' Jamaica {it}population{/it} 103,771 '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'geographical name', 'offensive': False, 'stems': ['Hull', 'Kingston upon Hull'], 'sentence_usage': [], 'sense': ['city and port on the Humber River in eastern England {it}population{/it} 242,200', 'former town in southwestern Quebec, Canada, on the Ottawa River '], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",2,testing/debugging stage - wyxl
190,62f0e7ca7b1fd5ee07267b70,tax,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['tax', 'taxable', 'taxed', 'taxer', 'taxers', 'taxes', 'taxing'], 'sentence_usage': ['the job {wi}taxed{/wi} her strength', '{wi}taxed{/wi} him with neglect of duty', 'there went out a decree … that all the world should be {wi}taxed{/wi}'], 'sense': ['{bc}to levy a tax on', '{bc}to make onerous and rigorous demands on ', '{bc}{sx|charge||}, {sx|accuse||} ', '{bc}to assess or determine judicially the amount of (costs in a court action)', '{bc}to enter (a name) in a list '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['taxes', 'taxis'], 'sentence_usage': [], 'sense': ['{bc}reflex translational or orientational movement by a freely motile and usually simple organism in relation to a source of stimulation (such as a light or a temperature or chemical gradient)', '{bc}a reflex reaction involving a taxis'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 3, 'language': 'en', 'pos_tag': 'noun combining form', 'offensive': False, 'stems': ['-taxes', '-taxis'], 'sentence_usage': ['thermo{it}taxis{/it}', 'chemo{it}taxis{/it}'], 'sense': ['{bc}arrangement {bc}ordering ', '{bc}physiological taxis '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 4, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['tax', 'taxes'], 'sentence_usage': [], 'sense': ['{bc}a charge usually of money imposed by authority on persons or property for public purposes', '{bc}a sum levied on members of an organization to defray expenses', '{bc}a heavy demand'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 5, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['alternative minimum tax', 'alternative minimum taxes'], 'sentence_usage': [], 'sense': ['{bc}a U.S. federal income tax that was originally imposed to prevent wealthy taxpayers from using tax shelters to avoid paying taxes, that excludes many deductions and exemptions allowed in computing regular tax liability, and that must be paid instead of the regular tax liability by individuals and businesses whose alternative minimum tax liability is greater than their regular tax liability'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 6, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['death tax', 'death taxes'], 'sentence_usage': [], 'sense': [""{bc}a tax arising on the transmission of property after the owner's death""], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 7, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['direct tax', 'direct taxes'], 'sentence_usage': [], 'sense': ['{bc}a tax exacted directly from the taxpayer'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 8, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['estate tax', 'estate taxes'], 'sentence_usage': [], 'sense': [""{bc}a tax in the form of a percentage of the taxable estate that is imposed on a property owner's right to transfer the property to others after his or her death {dx}compare {dxt|inheritance tax||1}{/dx}""], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 9, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['flat tax', 'flat taxes'], 'sentence_usage': [], 'sense': ['{bc}{sx|proportional tax||}'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 10, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['hidden tax', 'hidden taxes'], 'sentence_usage': [], 'sense': ['{bc}a tax that is ultimately paid by someone other than the person on whom it is levied', ""{bc}an economic inequity that reduces one's real income or buying power""], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",10,testing/debugging stage - wyxl
191,62f0e7ca7b1fd5ee07267b71,legislate,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['legislate', 'legislated', 'legislates', 'legislating'], 'sentence_usage': [], 'sense': ['{bc}to perform the function of {a_link|legislation}'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
192,62f0e7ca7b1fd5ee07267b72,automaker,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['automaker', 'automakers'], 'sentence_usage': [], 'sense': ['{bc}a manufacturer of {a_link|automobiles}'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
193,62f0e7ca7b1fd5ee07267b73,yearbook,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['yearbook', 'yearbooks'], 'sentence_usage': [], 'sense': ['{bc}a book published {a_link|yearly} as a report or summary of statistics or facts {bc}{sx|annual||}', ""{bc}a school publication that is compiled usually by a graduating class and that serves as a record of the year's activities""], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
194,62f0e7ca7b1fd5ee07267b74,whoohoo,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'interjection', 'offensive': False, 'stems': ['whoo-hoo', 'woo-hoo'], 'sentence_usage': [], 'sense': [], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['tu-whit tu-whoo', 'tu-whit tu-whoos'], 'sentence_usage': [], 'sense': ['{bc}the cry of an owl'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 3, 'language': 'en', 'pos_tag': 'interjection', 'offensive': False, 'stems': ['whoo-hoo', 'woo-hoo'], 'sentence_usage': [], 'sense': [], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",3,testing/debugging stage - wyxl
195,62f0e7ca7b1fd5ee07267b75,reflect,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['reflect', 'reflected', 'reflecting', 'reflects'], 'sentence_usage': ['a mirror {wi}reflects{/wi} light', 'the clouds were {wi}reflected{/wi} in the water', 'his attitude {wi}reflects{/wi} little credit on his judgment', 'the painting {wi}reflects{/wi} his artistic vision', 'the pulse {wi}reflects{/wi} the condition of the heart'], 'sense': ['{bc}to prevent passage of and cause to change direction ', '{bc}to give back or exhibit as an image, likeness, or outline {bc}{sx|mirror||} ', '{bc}to bring or cast as a result ', '{bc}to make manifest or apparent {bc}{sx|show||} ', '{bc}{sx|realize||}, {sx|consider||}', '{bc}to bend or fold back', '{bc}to turn into or away from a course {bc}{sx|deflect||}'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'idiom', 'offensive': False, 'stems': ['reflect credit on'], 'sentence_usage': ['You were taught well. Your achievement {it}reflects credit on{/it} your school.'], 'sense': ['{bc}to cause (someone or something) to deserve credit '], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",2,testing/debugging stage - wyxl
196,62f0e7ca7b1fd5ee07267b76,GrosMorneNationalParkg,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'geographical name', 'offensive': False, 'stems': ['Gros Morne National Park'], 'sentence_usage': [], 'sense': ['area of varied landscape features in Newfoundland, Canada'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
197,62f0e7ca7b1fd5ee07267b77,anomie,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['anomic', 'anomie', 'anomies', 'anomy'], 'sentence_usage': ['The reforms of a ruined economy, under these conditions, brought about social {wi}anomie{/wi}, desperation and poverty rather than relief and prosperity.'], 'sense': ['{bc}social instability resulting from a breakdown of standards and values '], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
198,62f0e7ca7b1fd5ee07267b78,implement,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['implement', 'implemented', 'implementer', 'implementers', 'implementing', 'implementor', 'implementors', 'implements'], 'sentence_usage': [], 'sense': ['{bc}{sx|carry out||}, {sx|accomplish||}', '{bc}to provide instruments or means of expression for'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
199,62f0e7ca7b1fd5ee07267b79,thecodont,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['thecodont', 'thecodonts'], 'sentence_usage': [], 'sense': ['{bc}any of an order (Thecodontia) of Triassic diapsid thecodont reptiles that were presumably on the common ancestral line of the dinosaurs, birds, and crocodiles'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
200,62f0e7ca7b1fd5ee07267b7a,barricade,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['barricade', 'barricaded', 'barricades', 'barricading'], 'sentence_usage': ['{wi}barricade{/wi} a street'], 'sense': ['{bc}to block off or stop up with a barricade ', '{bc}to prevent access to by means of a barricade'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['barricade', 'barricades'], 'sentence_usage': [], 'sense': ['{bc}an obstruction or rampart thrown up across a way or passage to check the advance of the enemy', '{bc}{sx|barrier||1a}', '{bc}{sx|barrier||3}, {sx|obstacle||}', '{bc}a field of combat or dispute'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 3, 'language': 'en', 'pos_tag': 'idiom', 'offensive': False, 'stems': ['barricade oneself'], 'sentence_usage': ['Students {it}barricaded themselves{/it} in the cafeteria to protest university policies.'], 'sense': ['{bc}to block oneself off from other people usually inside something as by locking doors or erecting barricades '], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",3,testing/debugging stage - wyxl
201,62f0e7ca7b1fd5ee07267b7b,amphibian,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['amphibian', 'amphibians'], 'sentence_usage': [], 'sense': ['{bc}an {a_link|amphibious} organism', '{bc}an amphibious vehicle'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
202,62f0e7ca7b1fd5ee07267b7c,sheath,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['sheath', 'sheaths'], 'sentence_usage': [], 'sense': ['{bc}a case for a blade (as of a knife)', '{bc}the tubular fold of skin into which the penis of many mammals is retracted', '{bc}the lower part of a leaf when surrounding the stem', '{bc}an ensheathing spathe', '{bc}{sx|sheathing||2}', ""{bc}a woman's close-fitting dress that is usually worn without a belt"", '{bc}{sx|condom||1}'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['sheath', 'sheathe', 'sheathed', 'sheather', 'sheathers', 'sheathes', 'sheathing', 'sheaths'], 'sentence_usage': [], 'sense': ['{bc}to put into or furnish with a {a_link|sheath}', '{bc}to plunge or bury (a weapon, such as a sword) in flesh', '{bc}to withdraw (a claw) into a sheath', '{bc}to case or cover with something (such as sheets of metal) that protects'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 3, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['sheath knife', 'sheath knives'], 'sentence_usage': [], 'sense': ['{bc}a knife having a fixed blade and designed to be carried in a sheath'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 4, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['medullary sheath', 'medullary sheaths'], 'sentence_usage': [], 'sense': ['{bc}{sx|myelin sheath||}'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 5, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['medullary sheath', 'myelin sheath', 'myelin sheaths'], 'sentence_usage': [], 'sense': ['{bc}the insulating covering that surrounds an {d_link|axon|axon} with multiple spiral layers of {d_link|myelin|myelin}, that is discontinuous at the {d_link|nodes of Ranvier|node of Ranvier}, and that increases the speed at which a nerve impulse can travel along an axon '], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",5,testing/debugging stage - wyxl
203,62f0e7ca7b1fd5ee07267b7d,moneybags,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'noun, plural in form but singular or plural in construction', 'offensive': False, 'stems': ['moneybags'], 'sentence_usage': [], 'sense': ['{bc}{sx|wealth||}', '{bc}a wealthy person'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
204,62f0e7ca7b1fd5ee07267b7e,viewer,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['viewer', 'viewers'], 'sentence_usage': [], 'sense': ['{bc}a person who watches television', '{bc}a person legally appointed to inspect and report on property', '{bc}an optical device used in {a_link|viewing}'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
205,62f0e7ca7b1fd5ee07267b7f,hybridize,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['hybridization', 'hybridizations', 'hybridize', 'hybridized', 'hybridizer', 'hybridizers', 'hybridizes', 'hybridizing'], 'sentence_usage': [], 'sense': ['{bc}to cause to produce {d_link|hybrids|hybrid:1} {bc}{sx|interbreed||}'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
206,62f0e7ca7b1fd5ee07267b80,Hannob,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'biographical name', 'offensive': False, 'stems': ['Hanno'], 'sentence_usage': [], 'sense': ['3rd century {sc}b.c.{/sc} {it}the Great{/it} Carthaginian statesman'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
207,62f0e7ca7b1fd5ee07267b81,superspreader,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['super-spreader', 'super-spreaders', 'superspreader', 'superspreaders'], 'sentence_usage': ['Health authorities are watching uneasily for an event that could reverse their apparent success in containing the U.S. outbreak of severe acute respiratory syndrome: the arrival of a so-called {wi}super-spreader{/wi}.', 'The story of a traveling British businessman who appears to have passed the coronavirus to Britons in at least three countries has prompted concerns over a {lsquo}{wi}superspreader{/wi},{rsquo} who could play an outsize role in transmitting the infection.'], 'sense': ['{bc}an individual who is highly contagious and capable of transmitting a {d_link|communicable|communicable} disease to an unusually large number of uninfected individuals ', '{bc}an event or location at which a significant number of people contract the same communicable disease '], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
208,62f0e7ca7b1fd5ee07267b82,Lettish,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'adjective', 'offensive': False, 'stems': ['Lettish'], 'sentence_usage': [], 'sense': ['{bc}of or relating to the Latvians or their language'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['Lettish', 'Lettishes'], 'sentence_usage': [], 'sense': ['{bc}{sx|latvian||2}'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",2,testing/debugging stage - wyxl
209,62f0e7ca7b1fd5ee07267b83,impediment,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['impediment', 'impediments'], 'sentence_usage': [], 'sense': ['{bc}something that {a_link|impedes}', '{bc}a bar or hindrance (such as lack of sufficient age) to a lawful marriage'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
210,62f0e7ca7b1fd5ee07267b84,promoter,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['promoter', 'promoters'], 'sentence_usage': [], 'sense': ['{bc}one that {a_link|promotes}', '{bc}{sx|prosecutor||}', '{bc}a substance that in very small amounts is able to increase the activity of a catalyst', '{bc}a binding site in a DNA chain at which RNA polymerase binds to initiate transcription of messenger RNA by one or more nearby structural genes'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['co-promoter', 'co-promoters', 'copromoter', 'copromoters'], 'sentence_usage': ['Leonard is a ""crossover icon""—a term {wi}copromoter{/wi} Bernie Dillon uses to describe Leonard\'s broad appeal in and out of boxing …'], 'sense': ['{bc}one of two or more joint {d_link|promoters|promoter} '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 3, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['self-promoter', 'self-promoters', 'self-promoting', 'self-promotion', 'self-promotions'], 'sentence_usage': [""didn't try to disguise his {wi}self-promotion{/wi}""], 'sense': [""{bc}the act of furthering one's own growth, advancement, or prosperity {bc}the {d_link|promotion|promotion} of oneself ""], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",3,testing/debugging stage - wyxl
211,62f0e7ca7b1fd5ee07267b85,deplete,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['depletable', 'deplete', 'depleted', 'depleter', 'depleters', 'depletes', 'depleting', 'depletion', 'depletions', 'depletive'], 'sentence_usage': ['The lake was {it}depleted{/it} of water.', '{it}depleting{/it} the country of its natural resources', '{wi}deplete{/wi} our life savings', 'their {it}depleted{/it} resources'], 'sense': ['{bc}to empty of a principal substance ', '{bc}to lessen markedly in quantity, content, power, or value '], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
212,62f0e7ca7b1fd5ee07267b86,aptly,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'adverb', 'offensive': False, 'stems': ['aptly'], 'sentence_usage': ['… at the edge of the vast desert {wi}aptly{/wi} named the Empty Quarter …', 'All her albums have famously been autobiographical, and her latest, the {wi}aptly{/wi} titled {it}Speak Now{/it}, is filled with emotionally charged songs she wrote about the past two years of her life …', 'Paganism in Rome fell victim not to intolerance but to the {ldquo}institutionalized egotism{rdquo} (to use a phrase {wi}aptly{/wi} applied to the absolutist monarchy of Louis XIV) that was a central feature of the late Roman imperial system.'], 'sense': ['{bc}in an {d_link|apt|apt:1} manner {bc}in a way that is fitting or appropriate '], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
213,62f0e7ca7b1fd5ee07267b87,discern,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'verb', 'offensive': False, 'stems': ['discern', 'discerned', 'discerner', 'discerners', 'discerning', 'discerns'], 'sentence_usage': ['{wi}discerned{/wi} a figure approaching through the fog', '{wi}discerned{/wi} a strange odor', '{wi}discern{/wi} right from wrong', 'unable to {wi}discern{/wi} his motives'], 'sense': ['{bc}to {d_link|detect|detect} with the eyes ', '{bc}to detect with senses other than vision ', '{bc}to {d_link|recognize|recognize} or identify as separate and {d_link|distinct|distinct} {bc}{sx|discriminate||} ', '{bc}to come to know or recognize mentally '], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",1,testing/debugging stage - wyxl
214,62f0e7ca7b1fd5ee07267b88,basic,"[{'context_no': 1, 'language': 'en', 'pos_tag': 'adjective', 'offensive': False, 'stems': ['basic', 'basicities', 'basicity'], 'sentence_usage': ['{wi}basic{/wi} truths', '{wi}basic{/wi} research', 'a {wi}basic{/wi} set of tools', '{wi}basic{/wi} rocks'], 'sense': ['{bc}of, relating to, or forming the base or essence {bc}{sx|fundamental||} ', '{bc}concerned with fundamental scientific principles {bc}not applied ', '{bc}constituting or serving as the {a_link|basis} or starting point ', '{bc}of, relating to, containing, or having the character of a chemical base', '{bc}having an alkaline reaction', '{bc}containing relatively little silica ', '{bc}relating to, made by, used in, or being a process of making steel done in a furnace lined with basic material and under basic slag'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 2, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['basic', 'basic english', 'basics'], 'sentence_usage': ['get back to {wi}basics{/wi}'], 'sense': ['{bc}something that is basic {bc}{sx|fundamental||} ', '{bc}{sx|basic training||}'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 3, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['BASIC', 'BASICs'], 'sentence_usage': ['The program was written in {wi}BASIC{/wi}.'], 'sense': ['{bc}a simplified high-level language for programming a computer '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 4, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['basic slag', 'basic slags'], 'sentence_usage': [], 'sense': ['{bc}a slag low in silica and high in base-forming oxides that is used in the basic process of steelmaking and that is subsequently useful as a fertilizer'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 5, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['basic training', 'basic trainings'], 'sentence_usage': [], 'sense': ['{bc}the initial period of training of a military recruit'], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 6, 'language': 'en', 'pos_tag': 'plural noun', 'offensive': False, 'stems': ['basic amenities'], 'sentence_usage': ['The government intends to provide the isolated town with {it}basic amenities{/it}, such as roads, running water, and electricity.'], 'sense': ['{bc}things considered to be essential to make life easier and more pleasant '], 'word_source': 'MW', 'remark': 'winnie testing 123'}, {'context_no': 7, 'language': 'en', 'pos_tag': 'noun', 'offensive': False, 'stems': ['airman basic', 'airman basics', 'airmen basic'], 'sentence_usage': [], 'sense': ['{bc}an enlisted person of the lowest rank in the air force'], 'word_source': 'MW', 'remark': 'winnie testing 123'}]",7,testing/debugging stage - wyxl
